program	description	title	author	real_name	source_url	kind	section	tags	collection	series
sports/sorevnovanie-yunykh-kartingistov-2-gaishtut-1988.txt	sports/sorevnovanie-yunykh-kartingistov-2-gaishtut-1988.md	Соревнование юных картингистов-2			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 112-113.	game	sports	book;classic;racing	gaishtut-1988	
sports/strelba-v-tsel-iz-luka-gaishtut-1988.txt	sports/strelba-v-tsel-iz-luka-gaishtut-1988.md	Стрельба в цель из лука			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 129-131.	game	sports	book;classic	gaishtut-1988	
sports/supertrassa.txt	sports/supertrassa.md	supertrassa	Сергей Устюгов	Евгений Кузниченко	https://lordbss.narod.ru/pmk85.html	game	sports	classic;racing	lordbss	
sports/tolkanie-yadra-romanovsky-1989.txt	sports/tolkanie-yadra-romanovsky-1989.md	Толкание ядра	Т. Б. Романовский		Т. Б. Романовский, Микрокалькуляторы в рассказах и играх, Киев: Радянська школа, 1989, с. 216-217	game	sports	book;classic	romanovsky-1989	
sports/trassa.txt	sports/trassa.md	trassa	Сергей Чурсанов	Евгений Кузниченко	https://lordbss.narod.ru/pmk84.html	game	sports	classic;racing	lordbss	
sports/turboslalom.txt	sports/turboslalom.md	Turboslalom	Константин Сергеев	Евгений Кузниченко	https://lordbss.narod.ru/pmk124.html	game	sports	classic;racing	lordbss	
sports/virtua-soccer-dolgushin-notebook.txt	sports/virtua-soccer-dolgushin-notebook.md	VIRTUA SOCCER	Александр Долгушин		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (79).jpg; Рисунок (80).jpg; Рисунок (81).jpg; Рисунок (82).jpg; Рисунок (97).jpg: указание авторства	game	sports	manuscript	dolgushin-notebook	
sports/volvo.txt	sports/volvo.md	volvo	Евгений Кузниченко	Евгений Кузниченко	https://lordbss.narod.ru/pmk88.html	game	sports	classic	lordbss	
sports/vratar.txt	sports/vratar.md	vratar	Владимир Лазарев	Евгений Кузниченко	https://lordbss.narod.ru/pmk229.html	game	sports	classic	lordbss	
sports/yakhta-erichware.txt	sports/yakhta-erichware.md	Яхта			https://erichware.com/sovkalk/texty/mk52/52korabl.gif	game	sports	naval		
sports/zhokey.txt	sports/zhokey.md	zhokey	Владимир Трофимчук	Евгений Кузниченко	https://lordbss.narod.ru/pmk123.html	game	sports	classic	lordbss	
strategy/agressiya.txt	strategy/agressiya.md	agressiya	Вадим Куняев	Евгений Кузниченко	https://lordbss.narod.ru/pmk57.html	game	strategy	classic	lordbss	
strategy/armageddon-man-dolgushin-notebook.txt	strategy/armageddon-man-dolgushin-notebook.md	ARMAGEDDON MAN	Александр Долгушин		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (71).jpg; Рисунок (72).jpg; Рисунок (73).jpg; Рисунок (74).jpg; Рисунок (97).jpg: указание авторства	game	strategy	manuscript	dolgushin-notebook	
strategy/ataka-erichware.txt	strategy/ataka-erichware.md	Атака			https://erichware.com/sovkalk/texty/mk52/52ataka.gif	game	strategy	military		
strategy/bastion.txt	strategy/bastion.md	Бастион	Владимир Сивицкий		http://arbinada.ddns.net/pmk-files/magazines/%D0%9F%D0%B8%D0%BE%D0%BD%D0%B5%D1%80%D0%B8%D1%8F%201990-91%20%D0%9F%D0%9C%D0%9A.zip; https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", страницы 19-20	game	strategy			
strategy/beregovaya-oborona-gaishtut-1988.txt	strategy/beregovaya-oborona-gaishtut-1988.md	Береговая оборона			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 137-139.	game	strategy	book;classic;military	gaishtut-1988	
strategy/bitva-3.txt	strategy/bitva-3.md	Bitva-3	Евгений Темежников	Евгений Кузниченко	http://arbinada.ddns.net/pmk-files/magazines/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D0%BA%D0%B0%20%D0%BC%D0%BE%D0%BB%D0%BE%D0%B4%D0%B5%D0%B6%D0%B8%201985-1988%20%D0%9F%D0%9C%D0%9A.zip	game	strategy	military		
strategy/bitva-4.txt	strategy/bitva-4.md	bitva-4	Евгений Кузниченко	Евгений Кузниченко	https://lordbss.narod.ru/pmk44.html	game	strategy	classic;magazine;military	tekhnika-molodezhi	
strategy/bitva-kei-1988.txt	strategy/bitva-kei-1988.md	Bitva: KEI Variant	Вячеслав Алексеев	Евгений Кузниченко	http://arbinada.ddns.net/pmk-files/magazines/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D0%BA%D0%B0%20%D0%BC%D0%BE%D0%BB%D0%BE%D0%B4%D0%B5%D0%B6%D0%B8%201985-1988%20%D0%9F%D0%9C%D0%9A.zip	game	strategy	military;variant		
strategy/bitva-pshennik.txt	strategy/bitva-pshennik.md	Bitva: Pshennik Variant	Юрий Пшенник	Евгений Кузниченко	http://arbinada.ddns.net/pmk-files/magazines/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D0%BA%D0%B0%20%D0%BC%D0%BE%D0%BB%D0%BE%D0%B4%D0%B5%D0%B6%D0%B8%201985-1988%20%D0%9F%D0%9C%D0%9A.zip	game	strategy	military;variant		
strategy/blokada.txt	strategy/blokada.md	blokada	Александер Крючков	Евгений Кузниченко	https://lordbss.narod.ru/pmk135.html	game	strategy	classic	lordbss	
strategy/dark-empire-dolgushin-notebook.txt	strategy/dark-empire-dolgushin-notebook.md	DARK EMPIRE	Александр Долгушин		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (66).jpg; Рисунок (67).jpg; Рисунок (68).jpg; Рисунок (97).jpg: указание авторства	game	strategy	manuscript	dolgushin-notebook	
strategy/dune-ii-3d-rus-dolgushin-notebook.txt	strategy/dune-ii-3d-rus-dolgushin-notebook.md	DUNE II 3D RUS	Александр Долгушин		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (28).jpg; Рисунок (29).jpg; Рисунок (30).jpg; Рисунок (97).jpg: указание авторства	game	strategy	manuscript	dolgushin-notebook	dune
strategy/dune-ii-dolgushin-notebook.txt	strategy/dune-ii-dolgushin-notebook.md	Dune II	Александр Долгушин		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (13).jpg; Рисунок (14).jpg; Рисунок (97).jpg: указание авторства	game	strategy	manuscript	dolgushin-notebook	dune
strategy/dune-iii-no-fate-dolgushin-notebook.txt	strategy/dune-iii-no-fate-dolgushin-notebook.md	DUNE III: NO FATE	Александр Долгушин		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (88).jpg; Рисунок (89).jpg; Рисунок (90).jpg; Рисунок (91).jpg; Рисунок (97).jpg: указание авторства	game	strategy	manuscript	dolgushin-notebook	dune
strategy/i-c-p.txt	strategy/i-c-p.md	I.C.P.	Александр Михолап	Евгений Кузниченко	https://lordbss.narod.ru/pmk230.html	game	strategy	classic	lordbss	
strategy/korolevstvo.txt	strategy/korolevstvo.md	korolevstvo	Б. Воронкевич		https://lordbss.narod.ru/pmk245.html	game	strategy	classic;fantasy;magazine	tekhnika-molodezhi	
strategy/monopoliya.txt	strategy/monopoliya.md	monopoliya	Олег Хажинский	Евгений Кузниченко	https://lordbss.narod.ru/pmk174.html	game	strategy	classic	lordbss	
strategy/morskoy-boy-1-kibernetika-1986.txt	strategy/morskoy-boy-1-kibernetika-1986.md	Морской бой I	коллектив авторов		Кибернетика. Микрокалькуляторы в играх и задачах, 1986, с. 130	game	strategy	book;classic;military;naval	kibernetika-1986	sea-battle
strategy/morskoy-boy-2-kibernetika-1986.txt	strategy/morskoy-boy-2-kibernetika-1986.md	Морской бой II	коллектив авторов		Кибернетика. Микрокалькуляторы в играх и задачах, 1986, с. 137	game	strategy	book;classic;military;naval	kibernetika-1986	sea-battle
strategy/morskoy-boy-dolgushin-bloknot.txt	strategy/morskoy-boy-dolgushin-bloknot.md	Морской бой	Александр Долгушин		https://vk.com/wall-115251268_134; блокнот Александра Долгушина, страницы 01.jpg-05.jpg; ручная перепечатка пользователя	game	strategy	manuscript;military;naval	dolgushin-notebook	sea-battle
strategy/morskoy-boy-gaishtut-1988.txt	strategy/morskoy-boy-gaishtut-1988.md	Морской бой			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 177-179; https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", страница 15	game	strategy	book;classic;military;naval	gaishtut-1988	sea-battle
strategy/morskoy-boy-igra-erichware.txt	strategy/morskoy-boy-igra-erichware.md	Морской бой: игра			https://erichware.com/sovkalk/texty/mk52/52morboi.gif	game	strategy	military;naval		sea-battle
strategy/morskoy-boy-rasstanovka-erichware.txt	strategy/morskoy-boy-rasstanovka-erichware.md	Морской бой: расстановка			https://erichware.com/sovkalk/texty/mk52/52morboi.gif	game	strategy	military;naval		sea-battle
strategy/morskoy-boy-srazhenie-erichware.txt	strategy/morskoy-boy-srazhenie-erichware.md	Сражение			https://erichware.com/sovkalk/texty/mk52/52srajen.gif	game	strategy	military;naval		sea-battle
strategy/morskoy-boy-xvadim.txt	strategy/morskoy-boy-xvadim.md	morskoy boy	Г. Горовой; Android conversion by А. Лаврик		https://github.com/xvadim/pmk61-programms/blob/master/naval_battle.pmk	game	strategy	military;naval	xvadim	sea-battle
strategy/naval-battle.txt	strategy/naval-battle.md	Naval Battle	illi4		https://habr.com/ru/articles/125484/	game	strategy	naval		sea-battle
strategy/neulovimaya-podvodnaya-lodka-gaishtut-1988.txt	strategy/neulovimaya-podvodnaya-lodka-gaishtut-1988.md	Неуловимая подводная лодка			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 149-150.	game	strategy	book;classic;naval	gaishtut-1988	
strategy/nochnoy-boy.txt	strategy/nochnoy-boy.md	Ночной бой			https://xvadim.github.io/xbasoft/pmk/night_battle.zip	game	strategy	military;two-player		
strategy/obnaruzhit-i-unichtozhit-lineynyy-korabl-gaishtut-1988.txt	strategy/obnaruzhit-i-unichtozhit-lineynyy-korabl-gaishtut-1988.md	Обнаружить и уничтожить линейный корабль			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 165-167.	game	strategy	book;classic	gaishtut-1988	
strategy/polyot-v-sozvezdie-chyornykh-dyr.txt	strategy/polyot-v-sozvezdie-chyornykh-dyr.md	polyot v sozvezdie chyornykh dyr	А. Н. Гришин		https://lordbss.narod.ru/pmk139.html	game	strategy	aviation;classic	lordbss	
strategy/potopi-korabl-dolgushin-notebook.txt	strategy/potopi-korabl-dolgushin-notebook.md	Потопи корабль	автор неизвестен		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (10).jpg; Рисунок (11).jpg	game	strategy	manuscript	dolgushin-notebook	
strategy/sea-battle.txt	strategy/sea-battle.md	Морской бой	С. Р. Анваров		https://sergeanvarov.github.io/russian/mk61/games/%D0%BC%D0%BE%D1%80%D1%81%D0%BA%D0%BE%D0%B9%20%D0%B1%D0%BE%D0%B9/%D0%BC%D0%BE%D1%80%D1%81%D0%BA%D0%BE%D0%B9%20%D0%B1%D0%BE%D0%B9.html	game	strategy	naval;vs-calculator	anvarov	sea-battle
strategy/spartak.txt	strategy/spartak.md	spartak	Вадим Куняев, Владимир Трофимчук		https://lordbss.narod.ru/pmk146.html	game	strategy	classic	lordbss	
strategy/strategicheskaya-bombardirovka.txt	strategy/strategicheskaya-bombardirovka.md	strategicheskaya bombardirovka	Сергей Тарасов	Евгений Кузниченко	https://lordbss.narod.ru/pmk215.html	game	strategy	classic;military	lordbss	
strategy/tank-battle-math-variant.txt	strategy/tank-battle-math-variant.md	Tank Battle	illi4		https://habr.com/ru/articles/125484/	game	strategy	military;variant		tank-battle
strategy/tank-battle-realistic-variant.txt	strategy/tank-battle-realistic-variant.md	Tank Battle	illi4		https://habr.com/ru/articles/125484/	game	strategy	military;variant		tank-battle
strategy/tank-battle.txt	strategy/tank-battle.md	Tank Battle	illi4		https://habr.com/ru/articles/125484/	game	strategy	military		tank-battle
strategy/tankovaya-ataka-gaishtut-1988.txt	strategy/tankovaya-ataka-gaishtut-1988.md	Танковая атака			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 120-121.	game	strategy	book;classic;military	gaishtut-1988	
strategy/tankovaya-ataka-renat-notebook-2.txt	strategy/tankovaya-ataka-renat-notebook-2.md	ТАНКОВАЯ АТАКА	автор неизвестен		ручная перепечатка пользователя из тетради Рената Менькова "Мои игры МК-61 (Тетрадь 2)", Рисунок (2).jpg; Рисунок (3).jpg; Рисунок (4).jpg; Рисунок (5).jpg	game	strategy	manuscript;military	renat-menkov-notebook	
strategy/tankovaya-bataliya-matematicheskiy-boy.txt	strategy/tankovaya-bataliya-matematicheskiy-boy.md	Танковая баталия, математический бой	Сергей Храмов		PDF "Танковая баталия", 2016	game	strategy	military		tank-battle
strategy/tankovaya-bataliya-realnyy-boy.txt	strategy/tankovaya-bataliya-realnyy-boy.md	Танковая баталия, реальный бой	Сергей Храмов		PDF "Танковая баталия", 2016	game	strategy	military		tank-battle
strategy/torpednaya-ataka-dolgushin-notebook.txt	strategy/torpednaya-ataka-dolgushin-notebook.md	Торпедная атака	автор неизвестен		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (5).jpg; Рисунок (6).jpg	game	strategy	manuscript;military;naval	dolgushin-notebook	
strategy/unichtozhit-lineynyy-korabl-dolgushin-notebook.txt	strategy/unichtozhit-lineynyy-korabl-dolgushin-notebook.md	Уничтожить линейный корабль	Александр Долгушин		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (26).jpg; Рисунок (97).jpg: указание авторства	game	strategy	manuscript	dolgushin-notebook	
strategy/viking-intervent.txt	strategy/viking-intervent.md	viking-intervent	Евгений Кузниченко	Евгений Кузниченко	https://lordbss.narod.ru/pmk23.html	game	strategy	classic;fantasy	lordbss	
strategy/viking-korol.txt	strategy/viking-korol.md	viking-korol	Евгений Кузниченко	Евгений Кузниченко	https://lordbss.narod.ru/pmk22.html	game	strategy	classic;fantasy	lordbss	
strategy/viking-zavoevatel.txt	strategy/viking-zavoevatel.md	viking-zavoevatel	Евгений Век, Сергей Устюгов	Евгений Кузниченко	https://lordbss.narod.ru/pmk21.html	game	strategy	classic;fantasy	lordbss	
strategy/zashchita-ot-napadeniya.txt	strategy/zashchita-ot-napadeniya.md	zashchita ot napadeniya	Сергей Чурсанов	Евгений Кузниченко	https://lordbss.narod.ru/pmk110.html	game	strategy	classic;military	lordbss	
strategy/zashchitnik-2.txt	strategy/zashchitnik-2.md	zashchitnik-2	Дмитрий Моргунов	Евгений Кузниченко	https://lordbss.narod.ru/pmk12.html	game	strategy	classic;military	lordbss	defender
strategy/zashchitnik-3.txt	strategy/zashchitnik-3.md	zashchitnik-3	Дмитрий Моргунов	Евгений Кузниченко	https://lordbss.narod.ru/pmk48.html	game	strategy	classic;military	lordbss	defender
strategy/zashchitnik.txt	strategy/zashchitnik.md	zashchitnik	Дмитрий Моргунов	Евгений Кузниченко	https://lordbss.narod.ru/pmk11.html	game	strategy	classic;military	lordbss	defender
utilities/annuity-loan-serge4mk.txt	utilities/annuity-loan-serge4mk.md	raschet annuitetnogo kredita	serge4mk	С. Р. Анваров	https://4pda.to/forum/index.php?showtopic=748847&view=findpost&p=108340599	utility	utilities			
utilities/balanced-ternary-converter.txt	utilities/balanced-ternary-converter.md	Balanced Ternary Converter	RusCalc		https://habr.com/ru/articles/505612/	utility	utilities			
utilities/calendar-past-future.txt	utilities/calendar-past-future.md	Calendar for the Past and the Future	Вячеслав Алексеев	Евгений Кузниченко	Техника-молодежи, 1987-01	utility	utilities	classic;magazine	tekhnika-molodezhi	
utilities/clock.txt	utilities/clock.md	Программа-часы	С. Конин, А. Шарапов		https://monatkodenis.blogspot.com/2014/01/blog-post.html	utility	utilities			
utilities/data-i-ritmy-dolgushin-bloknot.txt	utilities/data-i-ritmy-dolgushin-bloknot.md	ДАТА и РИТМЫ	автор неизвестен		https://vk.com/wall-115251268_134; блокнот Александра Долгушина, страницы 06.jpg-09.jpg; ручная перепечатка пользователя	utility	utilities	manuscript	dolgushin-notebook	
utilities/e-94-digits.txt	utilities/e-94-digits.md	94 цифры числа e			https://sergeanvarov.github.io/russian/mk61/other/94%20%D1%86%D0%B8%D1%84%D1%80%D1%8B%20%D1%87%D0%B8%D1%81%D0%BB%D0%B0%20e/94%20%D1%86%D0%B8%D1%84%D1%80%D1%8B%20%D1%87%D0%B8%D1%81%D0%BB%D0%B0%20e.html	utility	utilities		anvarov	
utilities/easter-date-passover-alt.txt	utilities/easter-date-passover-alt.md	Easter Date Helper (Ascension and Pentecost)	Русский		https://pmk.arbinada.com/category/00935.html	utility	utilities			
utilities/easter-date-passover.txt	utilities/easter-date-passover.md	Easter Date (Orthodox, Primary)	Русский		https://pmk.arbinada.com/category/00935.html	utility	utilities			
utilities/generator-sluchaynykh-chisel-romanovsky-1989.txt	utilities/generator-sluchaynykh-chisel-romanovsky-1989.md	Генератор случайных чисел	Т. Б. Романовский		Т. Б. Романовский, Микрокалькуляторы в рассказах и играх, Киев: Радянська школа, 1989, с. 209	utility	utilities	book;classic	romanovsky-1989	
utilities/kalendar-xx-stoletiya-romanovsky-1989.txt	utilities/kalendar-xx-stoletiya-romanovsky-1989.md	Календарь XX столетия	Т. Б. Романовский		Т. Б. Романовский, Микрокалькуляторы в рассказах и играх, Киев: Радянська школа, 1989, с. 206-208	utility	utilities	book;classic	romanovsky-1989	
utilities/kvur-quadratic-no-register.txt	utilities/kvur-quadratic-no-register.md	Quadratic Equation Solver without Registers (MK61/52)	st		https://pmk.arbinada.com/category/01167.html	utility	utilities			
utilities/kvur-quadratic-register.txt	utilities/kvur-quadratic-register.md	Quadratic Equation Solver with Registers (MK61/52)	st		https://pmk.arbinada.com/category/01167.html	utility	utilities			
utilities/ploshchad-tela-cheloveka-romanovsky-1989.txt	utilities/ploshchad-tela-cheloveka-romanovsky-1989.md	Площадь тела человека	Т. Б. Романовский		Т. Б. Романовский, Микрокалькуляторы в рассказах и играх, Киев: Радянська школа, 1989, с. 203	utility	utilities	book;classic	romanovsky-1989	
utilities/put-tormozheniya-romanovsky-1989.txt	utilities/put-tormozheniya-romanovsky-1989.md	Путь торможения	Т. Б. Романовский		Т. Б. Романовский, Микрокалькуляторы в рассказах и играх, Киев: Радянська школа, 1989, с. 204	utility	utilities	book;classic	romanovsky-1989	
utilities/raspisanie-vstrech-krugovogo-turnira-renat-notebook.txt	utilities/raspisanie-vstrech-krugovogo-turnira-renat-notebook.md	Составление расписания встреч M участников кругового турнира	автор неизвестен		тетрадь Рената Менькова "Мои игры МК-61 (Тетрадь 2)", Рисунок (12).jpg	utility	utilities	manuscript	renat-menkov-notebook	
utilities/rasstoyanie-mezhdu-gorodami-romanovsky-1989.txt	utilities/rasstoyanie-mezhdu-gorodami-romanovsky-1989.md	Расстояние между городами	Т. Б. Романовский		Т. Б. Романовский, Микрокалькуляторы в рассказах и играх, Киев: Радянська школа, 1989, с. 205-206	utility	utilities	book;classic	romanovsky-1989	
utilities/razorvannaya-kniga.txt	utilities/razorvannaya-kniga.md	Задача о разорванной книге			https://web.archive.org/web/20010422032243/http://www.geocities.com/CapeCanaveral/Hall/5525/Tornbook/Tornbru.htm	utility	utilities		geocities-bulatov	
utilities/reshenie-kvadratnogo-uravneniya.txt	utilities/reshenie-kvadratnogo-uravneniya.md	reshenie kvadratnogo uravneniya			https://github.com/xvadim/pmk61-programms/blob/master/square-equation.pmk	utility	utilities		xvadim	
utilities/scetovod.txt	utilities/scetovod.md	Счетовод			https://xvadim.github.io/xbasoft/pmk/scetovod.zip	utility	utilities	economy		
utilities/sekundomer-renat-notebook.txt	utilities/sekundomer-renat-notebook.md	Секундомер	автор неизвестен		тетрадь Рената Менькова "Мои игры МК-61 (Тетрадь 2)", Рисунок (14).jpg	utility	utilities	manuscript	renat-menkov-notebook	
utilities/srednyaya-ploshchad-krugov-kibernetika-1986.txt	utilities/srednyaya-ploshchad-krugov-kibernetika-1986.md	Определение средней площади кругов	коллектив авторов		Кибернетика. Микрокалькуляторы в играх и задачах, 1986, с. 70	utility	utilities	book;classic	kibernetika-1986	
utilities/sum-cubes-formula-gaishtut-1988.txt	utilities/sum-cubes-formula-gaishtut-1988.md	Сумма кубов, 2-й способ			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 105.	utility	utilities	book;classic	gaishtut-1988	
utilities/sum-cubes-iterative-gaishtut-1988.txt	utilities/sum-cubes-iterative-gaishtut-1988.md	Сумма кубов, 1-й способ			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 104.	utility	utilities	book;classic	gaishtut-1988	
utilities/sum-natural-formula-gaishtut-1988.txt	utilities/sum-natural-formula-gaishtut-1988.md	Сумма 1+2+...+n, 2-й способ			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 102-103.	utility	utilities	book;classic	gaishtut-1988	
utilities/sum-natural-iterative-gaishtut-1988.txt	utilities/sum-natural-iterative-gaishtut-1988.md	Сумма 1+2+...+n, 1-й способ			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 102.	utility	utilities	book;classic	gaishtut-1988	
utilities/sum-squares-formula-gaishtut-1988.txt	utilities/sum-squares-formula-gaishtut-1988.md	Сумма квадратов, 2-й способ			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 104.	utility	utilities	book;classic	gaishtut-1988	
utilities/sum-squares-iterative-gaishtut-1988.txt	utilities/sum-squares-iterative-gaishtut-1988.md	Сумма квадратов, 1-й способ			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 103.	utility	utilities	book;classic	gaishtut-1988	
utilities/triangle-side-two-adjacent-angles-gaishtut-1988.txt	utilities/triangle-side-two-adjacent-angles-gaishtut-1988.md	Решение треугольника по стороне и двум прилежащим углам			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 101.	utility	utilities	book;classic	gaishtut-1988	
utilities/triangle-three-sides-gaishtut-1988.txt	utilities/triangle-three-sides-gaishtut-1988.md	Решение треугольника по трем сторонам			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 97-98.	utility	utilities	book;classic	gaishtut-1988	
utilities/triangle-two-sides-included-angle-gaishtut-1988.txt	utilities/triangle-two-sides-included-angle-gaishtut-1988.md	Решение треугольника по двум сторонам и углу между ними			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 99.	utility	utilities	book;classic	gaishtut-1988	
utilities/triangle-two-sides-opposite-angle-gaishtut-1988.txt	utilities/triangle-two-sides-opposite-angle-gaishtut-1988.md	Решение треугольника по двум сторонам и углу против одной из них			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 100.	utility	utilities	book;classic	gaishtut-1988	
utilities/vechnyy-kalendar.txt	utilities/vechnyy-kalendar.md	vechnyy kalendar	И. Д. Данилов, Г. В. Славин	Сергей Храмов	Five Evenings with a Microcalculator	utility	utilities			
utilities/vybory.txt	utilities/vybory.md	Выборы	Виктор Распопов		http://arbinada.ddns.net/pmk-files/magazines/%D0%9F%D0%B8%D0%BE%D0%BD%D0%B5%D1%80%D0%B8%D1%8F%201990-91%20%D0%9F%D0%9C%D0%9A.zip	utility	utilities			
utilities/weather-forecast-socrates87.txt	utilities/weather-forecast-socrates87.md	prognoz pogody	Socrates87		https://4pda.to/forum/index.php?showtopic=748847&view=findpost&p=93019265	utility	utilities			
